policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_mean_tvd,circuit_max_tvd,circuit_median_ssr,circuit_mean_ssr,circuit_median_parallel_ssr,circuit_mean_parallel_ssr,subset_rows,subsets
local_only_offline_aggregate,confidence,3,vqe_14_circuit,vqe,14,circuit,0.02930547202761442,0.028814833739653812,0.030783395767749883,0.6329166666666667,0.639,0.54,0.55825,10,10
local_only_offline_aggregate,confidence,3,vqe_15_circuit,vqe,15,circuit,0.02677740778864092,0.026729190908461577,0.028024656241172514,0.5783333333333334,0.575,0.5025,0.5069999999999999,10,10
local_only_offline_aggregate,confidence,3,vqe_4_circuit,vqe,4,circuit,0.006021314934245375,0.006029409128417025,0.0073645451804154475,0.9458333333333333,0.945,0.9325,0.9342499999999999,10,10
local_only_offline_aggregate,confidence,3,vqe_5_circuit,vqe,5,circuit,0.008351336312814692,0.00842814523106632,0.011545207905068258,0.8829166666666667,0.8805,0.85,0.8545,10,10
local_only_offline_aggregate,confidence,3,vqe_6_circuit,vqe,6,circuit,0.006412267458102201,0.006926144943431091,0.009102311829219934,0.9091666666666667,0.9095000000000001,0.8875,0.8955,10,10
local_only_offline_aggregate,confidence,3,vqe_7_circuit,vqe,7,circuit,0.012815142118858178,0.012786266102314078,0.014249138539610606,0.8529166666666667,0.851,0.81,0.8182500000000001,10,10
local_only_offline_aggregate,confidence,3,vqe_8_circuit,vqe,8,circuit,0.012528192503632522,0.013769973014451403,0.018284523185885988,0.8158333333333333,0.8164999999999999,0.78,0.7862500000000001,10,10
local_only_offline_aggregate,confidence,3,vqe_9_circuit,vqe,9,circuit,0.014197911812010812,0.014577270889049736,0.01714195138151464,0.8191666666666667,0.8200000000000001,0.7875,0.792,10,10
local_only_offline_aggregate,confidence,4,dj_10_circuit,dj,10,circuit,0.014364694791705832,0.014522343226702502,0.015400729665270582,0.82125,0.8130000000000001,0.775,0.7755,5,5
local_only_offline_aggregate,confidence,4,dj_11_circuit,dj,11,circuit,0.016810436152551914,0.01727102782753598,0.019140354536750084,0.7887500000000001,0.788,0.725,0.727,5,5
local_only_offline_aggregate,confidence,4,dj_12_circuit,dj,12,circuit,0.017740695158471972,0.018106036463609778,0.020128618834949305,0.76,0.7545,0.6925,0.6975,5,5
local_only_offline_aggregate,confidence,4,dj_13_circuit,dj,13,circuit,0.018779970219768568,0.019489625002440204,0.021559423704841582,0.761875,0.7625,0.7150000000000001,0.7155000000000001,5,5
local_only_offline_aggregate,confidence,4,dj_14_circuit,dj,14,circuit,0.019801463712200026,0.020374274691409452,0.022112274964603856,0.7175,0.716,0.63,0.646,5,5
local_only_offline_aggregate,confidence,4,dj_15_circuit,dj,15,circuit,0.022892553866114208,0.023133310940668016,0.025784687519030677,0.68625,0.679,0.5475,0.5650000000000001,5,5
local_only_offline_aggregate,confidence,4,dj_4_circuit,dj,4,circuit,0.006265026943096253,0.005694250225743948,0.006761480010107449,0.953125,0.952,0.9375,0.9395,5,5
local_only_offline_aggregate,confidence,4,dj_5_circuit,dj,5,circuit,0.006399359742876827,0.005958036278827279,0.007272059168918093,0.931875,0.931,0.91,0.9115,5,5
local_only_offline_aggregate,confidence,4,dj_6_circuit,dj,6,circuit,0.0077158513641490565,0.007689195285421249,0.008729535196010985,0.905625,0.9029999999999999,0.8875,0.8885,5,5
local_only_offline_aggregate,confidence,4,dj_7_circuit,dj,7,circuit,0.008397924698814622,0.008789268020558487,0.009658548380854,0.875,0.8745,0.8425,0.8465,5,5
local_only_offline_aggregate,confidence,4,dj_8_circuit,dj,8,circuit,0.008617739915101383,0.008413325765601925,0.00997046727279397,0.853125,0.8484999999999999,0.8175,0.818,5,5
local_only_offline_aggregate,confidence,4,dj_9_circuit,dj,9,circuit,0.012888165481767088,0.012785668929064442,0.014340767921779471,0.8518749999999999,0.8469999999999999,0.8125,0.8145,5,5
local_only_offline_aggregate,confidence,4,qaoa_10_circuit,qaoa,10,circuit,0.013952205192896937,0.014098069935757102,0.01490648625887515,0.17500000000000004,0.17550000000000002,0.09250000000000003,0.09600000000000002,5,5
local_only_offline_aggregate,confidence,4,qaoa_11_circuit,qaoa,11,circuit,0.014684168560335688,0.014338667768777772,0.014945062249708823,0.15000000000000002,0.14200000000000002,0.0675,0.07250000000000001,5,5
local_only_offline_aggregate,confidence,4,qaoa_12_circuit,qaoa,12,circuit,0.013015198819838031,0.012051820433588852,0.01373984056155184,0.07874999999999999,0.0695,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qaoa_13_circuit,qaoa,13,circuit,0.004621655240372929,0.003712260306467002,0.0047192328431673305,0.010000000000000009,0.008000000000000007,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qaoa_14_circuit,qaoa,14,circuit,0.01270320653670992,0.011043447802371037,0.013133331463755274,0.06125000000000003,0.04900000000000002,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qaoa_4_circuit,qaoa,4,circuit,0.01069024950150202,0.01070842328721018,0.01393592425028604,0.87,0.8685,0.8325,0.8385,5,5
local_only_offline_aggregate,confidence,4,qaoa_5_circuit,qaoa,5,circuit,0.011797776695451526,0.01173922630048456,0.014124854554933992,0.765625,0.764,0.735,0.737,5,5
local_only_offline_aggregate,confidence,4,qaoa_6_circuit,qaoa,6,circuit,0.013703992461578796,0.013362511952001221,0.014321922243755553,0.6975,0.6970000000000001,0.6725,0.6755,5,5
local_only_offline_aggregate,confidence,4,qaoa_7_circuit,qaoa,7,circuit,0.01393231294898119,0.013731445905959918,0.014157123628312708,0.548125,0.55,0.525,0.5269999999999999,5,5
local_only_offline_aggregate,confidence,4,qaoa_8_circuit,qaoa,8,circuit,0.015014974970501289,0.01507001914682829,0.016616201688152372,0.51875,0.512,0.45999999999999996,0.46099999999999997,5,5
local_only_offline_aggregate,confidence,4,qaoa_9_circuit,qaoa,9,circuit,0.016302038898619305,0.015918830550521408,0.01644758806384074,0.364375,0.3635,0.27,0.284,5,5
local_only_offline_aggregate,confidence,4,qft_10_circuit,qft,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qft_11_circuit,qft,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qft_12_circuit,qft,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qft_13_circuit,qft,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qft_14_circuit,qft,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qft_15_circuit,qft,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qft_4_circuit,qft,4,circuit,0.015281230343823043,0.0146794438065877,0.015558891867200487,0.7875,0.7875,0.77,0.773,5,5
local_only_offline_aggregate,confidence,4,qft_5_circuit,qft,5,circuit,0.011124867843203521,0.011286966492588058,0.012183393271935931,0.6950000000000001,0.6955,0.6825,0.683,5,5
local_only_offline_aggregate,confidence,4,qft_6_circuit,qft,6,circuit,0.014342718772532105,0.014196502715323103,0.015439771395231387,0.584375,0.5820000000000001,0.54,0.546,5,5
local_only_offline_aggregate,confidence,4,qft_7_circuit,qft,7,circuit,0.013258057759083324,0.013254681192431686,0.01392726159756663,0.43062500000000004,0.43150000000000005,0.40249999999999997,0.409,5,5
local_only_offline_aggregate,confidence,4,qft_8_circuit,qft,8,circuit,0.009208606974427654,0.009333728438959254,0.009885345314703942,0.14687499999999998,0.1475,0.12749999999999995,0.12999999999999995,5,5
local_only_offline_aggregate,confidence,4,qft_9_circuit,qft,9,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qnn_10_circuit,qnn,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qnn_11_circuit,qnn,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qnn_12_circuit,qnn,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qnn_13_circuit,qnn,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qnn_14_circuit,qnn,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qnn_15_circuit,qnn,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,qnn_4_circuit,qnn,4,circuit,0.01233363364166746,0.01209855420134916,0.012497441954847085,0.810625,0.8135,0.785,0.785,5,5
local_only_offline_aggregate,confidence,4,qnn_5_circuit,qnn,5,circuit,0.0137115436822846,0.013696762107264063,0.01558309674329372,0.725625,0.7234999999999999,0.7025,0.704,5,5
local_only_offline_aggregate,confidence,4,qnn_6_circuit,qnn,6,circuit,0.01202158271857882,0.012098662878516846,0.013883170960397113,0.6275,0.627,0.595,0.5994999999999999,5,5
local_only_offline_aggregate,confidence,4,qnn_7_circuit,qnn,7,circuit,0.011819967417328298,0.011896281289834429,0.012400189656662217,0.431875,0.4325,0.395,0.4015000000000001,5,5
local_only_offline_aggregate,confidence,4,qnn_8_circuit,qnn,8,circuit,0.012658350955255648,0.012667907670456313,0.01284661719495386,0.26812499999999995,0.27,0.22499999999999998,0.23249999999999998,5,5
local_only_offline_aggregate,confidence,4,qnn_9_circuit,qnn,9,circuit,0.004629647866790799,0.0041728036610566,0.004738818369461285,0.025000000000000022,0.020000000000000018,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,random_10_circuit,random,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,random_11_circuit,random,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,random_12_circuit,random,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,random_13_circuit,random,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,random_14_circuit,random,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,random_15_circuit,random,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,random_4_circuit,random,4,circuit,0.008367465840968343,0.008294894020982175,0.009781561718966438,0.830625,0.8320000000000001,0.78,0.7915,5,5
local_only_offline_aggregate,confidence,4,random_5_circuit,random,5,circuit,0.00938652503196619,0.009690297546540712,0.011964491288629553,0.779375,0.778,0.7324999999999999,0.739,5,5
local_only_offline_aggregate,confidence,4,random_6_circuit,random,6,circuit,0.012766950260134708,0.01279338553617034,0.01328492632338122,0.6231249999999999,0.6224999999999999,0.5974999999999999,0.6004999999999999,5,5
local_only_offline_aggregate,confidence,4,random_7_circuit,random,7,circuit,0.011960166613498899,0.012240158706492466,0.01279076239039945,0.47624999999999995,0.4734999999999999,0.43000000000000005,0.4335000000000001,5,5
local_only_offline_aggregate,confidence,4,random_8_circuit,random,8,circuit,0.012019630463364052,0.011894596819245182,0.012743453702112825,0.255625,0.2525,0.15500000000000003,0.16000000000000003,5,5
local_only_offline_aggregate,confidence,4,random_9_circuit,random,9,circuit,0.0064777315639093,0.005722309543349695,0.006589186659785421,0.043749999999999956,0.03499999999999996,0.0,0.0,5,5
local_only_offline_aggregate,confidence,4,vqe_10_circuit,vqe,10,circuit,0.018461497421064243,0.018801968104789034,0.019904778596409337,0.790625,0.7929999999999999,0.735,0.7415,5,5
local_only_offline_aggregate,confidence,4,vqe_11_circuit,vqe,11,circuit,0.020374876499751032,0.019367662551563435,0.020843200612638706,0.788125,0.783,0.7275,0.7325,5,5
local_only_offline_aggregate,confidence,4,vqe_12_circuit,vqe,12,circuit,0.018474383727324285,0.018834918831544655,0.02097443727943465,0.76,0.757,0.7050000000000001,0.7070000000000001,5,5
local_only_offline_aggregate,confidence,4,vqe_13_circuit,vqe,13,circuit,0.020358062859247586,0.02000687777609921,0.02090289047314002,0.67625,0.6645000000000001,0.6,0.601,5,5
local_only_offline_aggregate,confidence,4,vqe_14_circuit,vqe,14,circuit,0.02545177561841183,0.025484189322352115,0.026355957562350426,0.6481250000000001,0.639,0.54,0.548,5,5
local_only_offline_aggregate,confidence,4,vqe_15_circuit,vqe,15,circuit,0.023842236022718264,0.023893651955134664,0.024489871306936098,0.589375,0.575,0.5025,0.5045,5,5
local_only_offline_aggregate,confidence,4,vqe_4_circuit,vqe,4,circuit,0.004430209746986788,0.004687944652233078,0.006159239396158916,0.94375,0.945,0.9325,0.9324999999999999,5,5
local_only_offline_aggregate,confidence,4,vqe_5_circuit,vqe,5,circuit,0.006576569168876705,0.006833612236037285,0.00793621445097263,0.876875,0.8805,0.85,0.85,5,5
local_only_offline_aggregate,confidence,4,vqe_6_circuit,vqe,6,circuit,0.005249218355568538,0.005371158229719746,0.007130709899332181,0.91,0.9095000000000001,0.8875,0.8915,5,5
local_only_offline_aggregate,confidence,4,vqe_7_circuit,vqe,7,circuit,0.011968096438633353,0.01200501233792571,0.01257129889221802,0.848125,0.851,0.81,0.812,5,5
local_only_offline_aggregate,confidence,4,vqe_8_circuit,vqe,8,circuit,0.012049716399793726,0.01189357558167592,0.014994049251958127,0.8175,0.8164999999999999,0.78,0.782,5,5
local_only_offline_aggregate,confidence,4,vqe_9_circuit,vqe,9,circuit,0.012745242558524853,0.012881540820578944,0.014194430187931427,0.824375,0.82,0.7875,0.7895,5,5
local_only_offline_aggregate,confidence,5,dj_10_circuit,dj,10,circuit,0.013005315514039228,0.013005315514039228,0.013005315514039228,0.813,0.813,0.775,0.775,1,1
local_only_offline_aggregate,confidence,5,dj_11_circuit,dj,11,circuit,0.015966413809608136,0.015966413809608136,0.015966413809608136,0.788,0.788,0.725,0.725,1,1
local_only_offline_aggregate,confidence,5,dj_12_circuit,dj,12,circuit,0.01691173597316332,0.01691173597316332,0.01691173597316332,0.7545,0.7545,0.6925,0.6925,1,1
local_only_offline_aggregate,confidence,5,dj_13_circuit,dj,13,circuit,0.017858011143004126,0.017858011143004126,0.017858011143004126,0.7625,0.7625,0.7150000000000001,0.7150000000000001,1,1
local_only_offline_aggregate,confidence,5,dj_14_circuit,dj,14,circuit,0.018329650054539178,0.018329650054539178,0.018329650054539178,0.716,0.716,0.63,0.63,1,1
local_only_offline_aggregate,confidence,5,dj_15_circuit,dj,15,circuit,0.021186098004691085,0.021186098004691085,0.021186098004691085,0.679,0.679,0.5475,0.5475,1,1
local_only_offline_aggregate,confidence,5,dj_4_circuit,dj,4,circuit,0.005724531954438051,0.005724531954438051,0.005724531954438051,0.952,0.952,0.9375,0.9375,1,1
local_only_offline_aggregate,confidence,5,dj_5_circuit,dj,5,circuit,0.005787392413115532,0.005787392413115532,0.005787392413115532,0.931,0.931,0.91,0.91,1,1
local_only_offline_aggregate,confidence,5,dj_6_circuit,dj,6,circuit,0.007105833066045987,0.007105833066045987,0.007105833066045987,0.903,0.903,0.8875,0.8875,1,1
local_only_offline_aggregate,confidence,5,dj_7_circuit,dj,7,circuit,0.008113805240309776,0.008113805240309776,0.008113805240309776,0.8745,0.8745,0.8425,0.8425,1,1
local_only_offline_aggregate,confidence,5,dj_8_circuit,dj,8,circuit,0.0068992883345976395,0.0068992883345976395,0.0068992883345976395,0.8485,0.8485,0.8175,0.8175,1,1
local_only_offline_aggregate,confidence,5,dj_9_circuit,dj,9,circuit,0.011877072514331318,0.011877072514331318,0.011877072514331318,0.847,0.847,0.8125,0.8125,1,1
local_only_offline_aggregate,confidence,5,qaoa_10_circuit,qaoa,10,circuit,0.012547097291101438,0.012547097291101438,0.012547097291101438,0.1755,0.1755,0.09250000000000003,0.09250000000000003,1,1
local_only_offline_aggregate,confidence,5,qaoa_11_circuit,qaoa,11,circuit,0.012847440189012025,0.012847440189012025,0.012847440189012025,0.14200000000000002,0.14200000000000002,0.0675,0.0675,1,1
local_only_offline_aggregate,confidence,5,qaoa_12_circuit,qaoa,12,circuit,0.011098777265012114,0.011098777265012114,0.011098777265012114,0.0695,0.0695,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qaoa_13_circuit,qaoa,13,circuit,0.0037339562613173073,0.0037339562613173073,0.0037339562613173073,0.008000000000000007,0.008000000000000007,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qaoa_14_circuit,qaoa,14,circuit,0.010455873308786221,0.010455873308786221,0.010455873308786221,0.049000000000000044,0.049000000000000044,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qaoa_4_circuit,qaoa,4,circuit,0.010084616515699203,0.010084616515699203,0.010084616515699203,0.8685,0.8685,0.8325,0.8325,1,1
local_only_offline_aggregate,confidence,5,qaoa_5_circuit,qaoa,5,circuit,0.011110274979435297,0.011110274979435297,0.011110274979435297,0.764,0.764,0.735,0.735,1,1
local_only_offline_aggregate,confidence,5,qaoa_6_circuit,qaoa,6,circuit,0.012055423096439644,0.012055423096439644,0.012055423096439644,0.6970000000000001,0.6970000000000001,0.6725,0.6725,1,1
local_only_offline_aggregate,confidence,5,qaoa_7_circuit,qaoa,7,circuit,0.011712351903700213,0.011712351903700213,0.011712351903700213,0.55,0.55,0.525,0.525,1,1
local_only_offline_aggregate,confidence,5,qaoa_8_circuit,qaoa,8,circuit,0.01343045358147375,0.01343045358147375,0.01343045358147375,0.512,0.512,0.45999999999999996,0.45999999999999996,1,1
local_only_offline_aggregate,confidence,5,qaoa_9_circuit,qaoa,9,circuit,0.01442461360742421,0.01442461360742421,0.01442461360742421,0.36350000000000005,0.36350000000000005,0.27,0.27,1,1
local_only_offline_aggregate,confidence,5,qft_10_circuit,qft,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qft_11_circuit,qft,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qft_12_circuit,qft,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qft_13_circuit,qft,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qft_14_circuit,qft,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qft_15_circuit,qft,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qft_4_circuit,qft,4,circuit,0.014103226919155533,0.014103226919155533,0.014103226919155533,0.7875,0.7875,0.77,0.77,1,1
local_only_offline_aggregate,confidence,5,qft_5_circuit,qft,5,circuit,0.009984029719480668,0.009984029719480668,0.009984029719480668,0.6955,0.6955,0.6825,0.6825,1,1
local_only_offline_aggregate,confidence,5,qft_6_circuit,qft,6,circuit,0.013014730621643933,0.013014730621643933,0.013014730621643933,0.5820000000000001,0.5820000000000001,0.54,0.54,1,1
local_only_offline_aggregate,confidence,5,qft_7_circuit,qft,7,circuit,0.011628253899090949,0.011628253899090949,0.011628253899090949,0.4315,0.4315,0.40249999999999997,0.40249999999999997,1,1
local_only_offline_aggregate,confidence,5,qft_8_circuit,qft,8,circuit,0.008344070472395892,0.008344070472395892,0.008344070472395892,0.14749999999999996,0.14749999999999996,0.12749999999999995,0.12749999999999995,1,1
local_only_offline_aggregate,confidence,5,qft_9_circuit,qft,9,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qnn_10_circuit,qnn,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qnn_11_circuit,qnn,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qnn_12_circuit,qnn,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qnn_13_circuit,qnn,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qnn_14_circuit,qnn,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qnn_15_circuit,qnn,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,qnn_4_circuit,qnn,4,circuit,0.011391442013534231,0.011391442013534231,0.011391442013534231,0.8135,0.8135,0.785,0.785,1,1
local_only_offline_aggregate,confidence,5,qnn_5_circuit,qnn,5,circuit,0.01283673934259474,0.01283673934259474,0.01283673934259474,0.7235,0.7235,0.7025,0.7025,1,1
local_only_offline_aggregate,confidence,5,qnn_6_circuit,qnn,6,circuit,0.010584293286033362,0.010584293286033362,0.010584293286033362,0.627,0.627,0.595,0.595,1,1
local_only_offline_aggregate,confidence,5,qnn_7_circuit,qnn,7,circuit,0.010270528714454,0.010270528714454,0.010270528714454,0.4325,0.4325,0.395,0.395,1,1
local_only_offline_aggregate,confidence,5,qnn_8_circuit,qnn,8,circuit,0.011169830102557145,0.011169830102557145,0.011169830102557145,0.27,0.27,0.22499999999999998,0.22499999999999998,1,1
local_only_offline_aggregate,confidence,5,qnn_9_circuit,qnn,9,circuit,0.0037632683356784253,0.0037632683356784253,0.0037632683356784253,0.020000000000000018,0.020000000000000018,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,random_10_circuit,random,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,random_11_circuit,random,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,random_12_circuit,random,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,random_13_circuit,random,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,random_14_circuit,random,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,random_15_circuit,random,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,random_4_circuit,random,4,circuit,0.0075739813394510615,0.0075739813394510615,0.0075739813394510615,0.832,0.832,0.78,0.78,1,1
local_only_offline_aggregate,confidence,5,random_5_circuit,random,5,circuit,0.008753286464644603,0.008753286464644603,0.008753286464644603,0.778,0.778,0.7324999999999999,0.7324999999999999,1,1
local_only_offline_aggregate,confidence,5,random_6_circuit,random,6,circuit,0.011195580488030054,0.011195580488030054,0.011195580488030054,0.6225,0.6225,0.5974999999999999,0.5974999999999999,1,1
local_only_offline_aggregate,confidence,5,random_7_circuit,random,7,circuit,0.010798051985244844,0.010798051985244844,0.010798051985244844,0.47350000000000003,0.47350000000000003,0.43000000000000005,0.43000000000000005,1,1
local_only_offline_aggregate,confidence,5,random_8_circuit,random,8,circuit,0.01075173442594344,0.01075173442594344,0.01075173442594344,0.25249999999999995,0.25249999999999995,0.15500000000000003,0.15500000000000003,1,1
local_only_offline_aggregate,confidence,5,random_9_circuit,random,9,circuit,0.005270193344686435,0.005270193344686435,0.005270193344686435,0.03500000000000003,0.03500000000000003,0.0,0.0,1,1
local_only_offline_aggregate,confidence,5,vqe_10_circuit,vqe,10,circuit,0.01787537081986075,0.01787537081986075,0.01787537081986075,0.793,0.793,0.735,0.735,1,1
local_only_offline_aggregate,confidence,5,vqe_11_circuit,vqe,11,circuit,0.01801640224050256,0.01801640224050256,0.01801640224050256,0.783,0.783,0.7275,0.7275,1,1
local_only_offline_aggregate,confidence,5,vqe_12_circuit,vqe,12,circuit,0.017240524211562188,0.017240524211562188,0.017240524211562188,0.757,0.757,0.7050000000000001,0.7050000000000001,1,1
local_only_offline_aggregate,confidence,5,vqe_13_circuit,vqe,13,circuit,0.017697465039989906,0.017697465039989906,0.017697465039989906,0.6645,0.6645,0.6,0.6,1,1
local_only_offline_aggregate,confidence,5,vqe_14_circuit,vqe,14,circuit,0.023074280483383506,0.023074280483383506,0.023074280483383506,0.639,0.639,0.54,0.54,1,1
local_only_offline_aggregate,confidence,5,vqe_15_circuit,vqe,15,circuit,0.022033632277081716,0.022033632277081716,0.022033632277081716,0.575,0.575,0.5025,0.5025,1,1
local_only_offline_aggregate,confidence,5,vqe_4_circuit,vqe,4,circuit,0.0036221656892655467,0.0036221656892655467,0.0036221656892655467,0.945,0.945,0.9325,0.9325,1,1
local_only_offline_aggregate,confidence,5,vqe_5_circuit,vqe,5,circuit,0.00561645163549308,0.00561645163549308,0.00561645163549308,0.8805000000000001,0.8805000000000001,0.85,0.85,1,1
local_only_offline_aggregate,confidence,5,vqe_6_circuit,vqe,6,circuit,0.004341788008897223,0.004341788008897223,0.004341788008897223,0.9095,0.9095,0.8875,0.8875,1,1
local_only_offline_aggregate,confidence,5,vqe_7_circuit,vqe,7,circuit,0.011439023685674543,0.011439023685674543,0.011439023685674543,0.851,0.851,0.81,0.81,1,1
local_only_offline_aggregate,confidence,5,vqe_8_circuit,vqe,8,circuit,0.010909722341766105,0.010909722341766105,0.010909722341766105,0.8165,0.8165,0.78,0.78,1,1
local_only_offline_aggregate,confidence,5,vqe_9_circuit,vqe,9,circuit,0.011625893299542178,0.011625893299542178,0.011625893299542178,0.8200000000000001,0.8200000000000001,0.7875,0.7875,1,1
local_only_offline_aggregate,shot_proportional,1,dj_10_circuit,dj,10,circuit,0.026481818181818186,0.02697282950360943,0.031191573033707908,0.78,0.8130000000000001,0.78,0.8130000000000001,5,5
local_only_offline_aggregate,shot_proportional,1,dj_11_circuit,dj,11,circuit,0.030601162790697755,0.02912976535238936,0.031945283018867954,0.785,0.788,0.785,0.788,5,5
local_only_offline_aggregate,shot_proportional,1,dj_12_circuit,dj,12,circuit,0.0317486725663717,0.029237554320547098,0.033994392523364524,0.7324999999999999,0.7545,0.7324999999999999,0.7545,5,5
local_only_offline_aggregate,shot_proportional,1,dj_13_circuit,dj,13,circuit,0.03288053097345128,0.03360829770529513,0.04729042553191464,0.765,0.7625,0.765,0.7625,5,5
local_only_offline_aggregate,shot_proportional,1,dj_14_circuit,dj,14,circuit,0.039189189189188824,0.03603034725375788,0.04184482758620651,0.71,0.716,0.71,0.716,5,5
local_only_offline_aggregate,shot_proportional,1,dj_15_circuit,dj,15,circuit,0.03865909090909048,0.03898569188211075,0.04382513812154633,0.65,0.679,0.65,0.679,5,5
local_only_offline_aggregate,shot_proportional,1,dj_4_circuit,dj,4,circuit,0.007549999999999986,0.008272380952380944,0.015583333333333315,0.9475,0.952,0.9475,0.952,5,5
local_only_offline_aggregate,shot_proportional,1,dj_5_circuit,dj,5,circuit,0.010550000000000009,0.010377979797979803,0.011911111111111088,0.9275,0.931,0.9275,0.931,5,5
local_only_offline_aggregate,shot_proportional,1,dj_6_circuit,dj,6,circuit,0.014399999999999993,0.014151602067183456,0.01861162790697673,0.8925,0.9029999999999999,0.8925,0.9029999999999999,5,5
local_only_offline_aggregate,shot_proportional,1,dj_7_circuit,dj,7,circuit,0.013887301587301568,0.015455331140838028,0.023418181818181803,0.8725,0.8745,0.8725,0.8745,5,5
